"CustomerKey","GeographyKey","CustomerAlternateKey","Title","FirstName","MiddleName","LastName","NameStyle","BirthDate","MaritalStatus","Suffix","Gender","EmailAddress","YearlyIncome","TotalChildren","NumberChildrenAtHome","EnglishEducation","SpanishEducation","FrenchEducation","EnglishOccupation","SpanishOccupation","FrenchOccupation","HouseOwnerFlag","NumberCarsOwned","AddressLine1","AddressLine2","Phone","DateFirstPurchase","CommuteDistance"
"15265","11","AW00015265","","Kristopher","L","Malhotra","False","1940-08-18","S","","M","kristopher5@adventure-works.com","40000","2","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","2","2616 Northridge Drive","","1 (11) 500 555-0135","2007-05-04","5-10 Miles"
"15266","18","AW00015266","","Briana","A","Suarez","False","1941-04-10","M","","F","briana16@adventure-works.com","40000","2","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","2","9015 G St.","","1 (11) 500 555-0165","2007-05-26","0-1 Miles"
"15267","21","AW00015267","","Kendra","R","Alvarez","False","1942-10-05","M","","F","kendra4@adventure-works.com","40000","2","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","0","2","9435 Breck Court","","1 (11) 500 555-0142","2007-05-24","0-1 Miles"
"15268","12","AW00015268","","Shannon","F","Wu","False","1942-10-08","S","","F","shannon7@adventure-works.com","60000","2","0","Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction","1","1","1619 Stillman Court","","1 (11) 500 555-0113","2007-05-03","5-10 Miles"
"15269","616","AW00015269","","Chloe","W","King","False","1976-05-20","M","","F","chloe17@adventure-works.com","40000","0","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","1","2","4719 Delaware Drive","","940-555-0133","2007-10-29","5-10 Miles"
"15270","631","AW00015270","","Ariana","B","Cox","False","1976-08-06","S","","F","ariana9@adventure-works.com","40000","0","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","0","2","1237 Dance Court","","360-555-0173","2008-02-07","1-2 Miles"
"15271","637","AW00015271","","Samuel","R","Yang","False","1976-06-03","S","","M","samuel25@adventure-works.com","40000","0","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","1","2","2370 Mac Court","","231-555-0113","2008-03-06","5-10 Miles"
"15272","642","AW00015272","","Kyle","","Gonzales","False","1976-07-02","S","","M","kyle12@adventure-works.com","40000","0","0","High School","Educación secundaria","Bac + 2","Skilled Manual","Obrero especializado","Technicien","0","2","277 South Royal Links","","258-555-0160","2008-05-27","1-2 Miles"
"15273","336","AW00015273","","Brandon","","Alexander","False","1976-05-14","S","","M","brandon16@adventure-works.com","40000","0","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","1","1","4911 Peachwillow Lane","","780-555-0152","2007-10-08","5-10 Miles"
"15274","337","AW00015274","","Alexander","M","Johnson","False","1976-07-25","S","","M","alexander3@adventure-works.com","40000","0","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","1","1","5033 Pine Hollow Rd.","","443-555-0139","2007-11-19","5-10 Miles"
"15275","369","AW00015275","","Eric","L","Collins","False","1976-10-23","M","","M","eric44@adventure-works.com","40000","0","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","1","1","8181 Landana Dr.","","116-555-0177","2007-08-31","5-10 Miles"
"15276","316","AW00015276","","Megan","L","Hall","False","1974-06-06","S","","F","megan26@adventure-works.com","30000","0","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","0","1","6684 Galloway Drive","","194-555-0177","2006-08-22","1-2 Miles"
"15277","337","AW00015277","","Hailey","E","Griffin","False","1974-06-04","S","","F","hailey41@adventure-works.com","30000","0","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","0","1","732 East 87th Street","","969-555-0112","2007-12-24","1-2 Miles"
"15278","358","AW00015278","","Brandon","","Russell","False","1974-09-03","S","","M","brandon17@adventure-works.com","30000","0","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","1","1","9570 Royal Links Ct","# 24","839-555-0181","2007-08-07","5-10 Miles"
"15279","360","AW00015279","","Hunter","E","Lee","False","1974-12-27","S","","M","hunter55@adventure-works.com","30000","0","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","0","1","9255 Westover Dr.","","931-555-0121","2008-04-04","1-2 Miles"
"15280","358","AW00015280","","Mya","L","Griffin","False","1968-06-13","S","","F","mya21@adventure-works.com","80000","0","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","0","1","8964 Yosemite Ct","","846-555-0139","2006-08-27","1-2 Miles"
"15281","299","AW00015281","","Hunter","","Anderson","False","1967-04-22","S","","M","hunter68@adventure-works.com","110000","0","1","Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction","1","1","665 Mark Twain Dr.","","107-555-0195","2007-09-21","10+ Miles"
"15282","359","AW00015282","","Elizabeth","A","Thomas","False","1963-07-21","M","","F","elizabeth14@adventure-works.com","80000","4","3","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","0","7379 Cambelback Place","","196-555-0129","2008-04-08","1-2 Miles"
"15283","49","AW00015283","","Eugene","A","Li","False","1972-11-22","S","","M","eugene7@adventure-works.com","40000","0","0","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","0","0","5446 Via Estrella","","956-555-0161","2008-04-12","1-2 Miles"
"15284","310","AW00015284","","Jay","","Prasad","False","1972-03-13","S","","M","jay16@adventure-works.com","40000","0","0","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","0","0","174 Carlotta","","353-555-0119","2006-08-03","1-2 Miles"
"15285","307","AW00015285","","Olivia","A","Rodriguez","False","1972-02-11","S","","F","olivia19@adventure-works.com","40000","0","0","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","1","0","6660 Poppy Circle","","571-555-0145","2007-09-17","0-1 Miles"
"15286","546","AW00015286","","Thomas","C","Nelson","False","1973-10-01","M","","M","thomas46@adventure-works.com","50000","0","0","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","1","0","3278 Mt. Hood Clircle","","340-555-0178","2008-05-14","0-1 Miles"
"15287","641","AW00015287","","Stephanie","S","Baker","False","1973-04-23","S","","F","stephanie61@adventure-works.com","50000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","1","0","2064 Pleasant Circle","","598-555-0132","2006-08-28","1-2 Miles"
"15288","307","AW00015288","","Logan","","Perry","False","1973-03-28","M","","M","logan10@adventure-works.com","50000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","1","0","1308 Mt. Hood Circle","","988-555-0121","2006-08-02","1-2 Miles"
"15289","326","AW00015289","","Katelyn","","Gray","False","1972-02-14","M","","F","katelyn4@adventure-works.com","40000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","1","0","6158 Hawthorne Dr","","814-555-0115","2006-08-24","0-1 Miles"
"15290","648","AW00015290","","Edward","","Thompson","False","1972-07-27","M","","M","edward38@adventure-works.com","50000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","0","0","9916 Walnut Blvd.","","146-555-0179","2006-09-14","0-1 Miles"
"15291","62","AW00015291","","Julia","J","Alexander","False","1971-10-23","S","","F","julia85@adventure-works.com","60000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","1","0","8428 Appia Court","","381-555-0158","2008-05-18","1-2 Miles"
"15292","553","AW00015292","","Megan","C","Bailey","False","1971-06-17","S","","F","megan36@adventure-works.com","60000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","1","0","4098 Woodcrest Dr.","","885-555-0193","2008-04-06","1-2 Miles"
"15293","542","AW00015293","","Mason","C","Watson","False","1971-03-11","M","","M","mason2@adventure-works.com","60000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","1","0","255 Mt. Olivet Ct.","","638-555-0178","2008-07-15","1-2 Miles"
"15294","635","AW00015294","","Michael","","Robinson","False","1971-08-09","M","","M","michael50@adventure-works.com","60000","1","1","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","1","0","862 The Alameda","","408-555-0134","2007-10-24","1-2 Miles"
"15295","300","AW00015295","","Louis","","Shan","False","1971-03-24","M","","M","louis27@adventure-works.com","60000","1","1","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","1","0","9845 Oxford Place","","842-555-0114","2007-12-14","1-2 Miles"
"15296","385","AW00015296","","Chloe","C","Peterson","False","1971-06-13","M","","F","chloe60@adventure-works.com","60000","1","1","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","1","0","8942 Sierra Road","","772-555-0144","2008-04-07","0-1 Miles"
"15297","614","AW00015297","","Nicole","J","Bryant","False","1971-05-15","M","","F","nicole67@adventure-works.com","60000","1","1","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","1","0","P.O. Box 4559","","553-555-0132","2008-01-08","1-2 Miles"
"15298","612","AW00015298","","Joe","G","Chandra","False","1972-09-11","M","","M","joe6@adventure-works.com","50000","1","1","Bachelors","Licenciatura","Bac + 4","Skilled Manual","Obrero especializado","Technicien","1","0","5342 Pacheco St.","","204-555-0194","2008-05-23","0-1 Miles"
"15299","543","AW00015299","","Charles","H","Lopez","False","1972-10-22","M","","M","charles32@adventure-works.com","50000","1","1","Bachelors","Licenciatura","Bac + 4","Skilled Manual","Obrero especializado","Technicien","1","0","5022 Euclid Ave.","","517-555-0133","2008-05-28","0-1 Miles"
"15300","632","AW00015300","","Seth","","Butler","False","1972-11-09","M","","M","seth62@adventure-works.com","60000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Skilled Manual","Obrero especializado","Technicien","1","0","984 Talbart St.","","144-555-0168","2008-07-29","0-1 Miles"
"15301","310","AW00015301","","Amy","A","Guo","False","1972-02-19","S","","F","amy24@adventure-works.com","60000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre","1","0","6538 Camelback Road","","673-555-0145","2007-08-25","2-5 Miles"
"15302","339","AW00015302","","Brianna","","Thomas","False","1972-07-12","S","","F","brianna9@adventure-works.com","70000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Professional","Profesional","Cadre","1","0","7539 Hazelwood Lane","","113-555-0130","2006-09-24","2-5 Miles"
"15303","339","AW00015303","","Haley","","Patterson","False","1944-10-23","S","","F","haley29@adventure-works.com","70000","4","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","2","1192 Parkway Drive","","722-555-0145","2006-09-02","1-2 Miles"
"15304","50","AW00015304","","Miranda","J","Powell","False","1944-11-23","M","","F","miranda8@adventure-works.com","70000","5","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","2","2603 Line Court","","869-555-0114","2007-12-05","1-2 Miles"
"15305","301","AW00015305","","Jacquelyn","D","Ortega","False","1945-10-19","S","","F","jacquelyn23@adventure-works.com","70000","5","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","3","1206 Olive St","","919-555-0119","2007-10-23","2-5 Miles"
"15306","609","AW00015306","","Victoria","","Sanchez","False","1945-09-19","M","","F","victoria25@adventure-works.com","60000","4","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","2","3963 Greentree Drive","","143-555-0113","2008-07-05","2-5 Miles"
"15307","338","AW00015307","","Jennifer","","Garcia","False","1945-04-25","M","","F","jennifer44@adventure-works.com","60000","4","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","2","9769 Bentley St.","","157-555-0133","2007-10-01","2-5 Miles"
"15308","299","AW00015308","","Christy","C","Lal","False","1945-04-11","M","","F","christy26@adventure-works.com","60000","4","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","2","4675 Pomar Way","","266-555-0183","2006-09-10","10+ Miles"
"15309","301","AW00015309","","Dylan","C","Wilson","False","1945-08-02","M","","M","dylan34@adventure-works.com","60000","4","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","2","642 Country View Lane","","951-555-0169","2006-09-23","10+ Miles"
"15310","52","AW00015310","","Amanda","M","Stewart","False","1945-11-18","M","","F","amanda0@adventure-works.com","60000","4","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","2","6238 Valleymanor","","187-555-0156","2007-12-10","2-5 Miles"
"15311","642","AW00015311","","Brandon","J","Thompson","False","1945-07-21","M","","M","brandon36@adventure-works.com","60000","4","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","2","8499 San Marino Ct.","","830-555-0125","2006-09-09","10+ Miles"
"15312","345","AW00015312","","Alexandria","A","Gonzales","False","1945-07-15","M","","F","alexandria17@adventure-works.com","60000","4","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","2","5359 Piedmont Dr","","147-555-0143","2006-09-12","10+ Miles"
"15313","547","AW00015313","","Garrett","C","Morris","False","1946-10-28","M","","M","garrett23@adventure-works.com","60000","4","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","2","622 Medina Dr.","","173-555-0198","2008-02-18","2-5 Miles"
"15314","368","AW00015314","","Eduardo","","Torres","False","1946-08-05","S","","M","eduardo72@adventure-works.com","60000","5","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","3","8120 Golden Meadow","","369-555-0192","2006-09-13","10+ Miles"
"15315","635","AW00015315","","Katherine","S","Bennett","False","1946-10-17","M","","F","katherine26@adventure-works.com","70000","4","1","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","0","1","5979 Lynwood Drive","","739-555-0110","2007-10-10","1-2 Miles"
"15316","314","AW00015316","","Alexis","","Harris","False","1947-10-11","M","","F","alexis12@adventure-works.com","60000","5","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","3","8055 Kiska Court","","192-555-0138","2008-05-02","2-5 Miles"
